,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index
,open,high,low,close,volume,num_trds,value
2022-10-24 14:15:00-04:00,170.26,170.38,170.26,170.38,0,4,0.0
2022-10-24 14:16:00-04:00,170.4,170.41,170.28,170.28,0,4,0.0
2022-10-24 14:17:00-04:00,170.35,170.35,170.32,170.34,0,4,0.0
2022-10-24 14:18:00-04:00,170.33,170.36,170.33,170.36,0,4,0.0
2022-10-24 14:19:00-04:00,170.35,170.35,170.32,170.32,0,4,0.0
2022-10-24 14:20:00-04:00,170.37,170.37,170.24,170.24,0,4,0.0
2022-10-24 14:21:00-04:00,170.26,170.26,170.23,170.23,0,4,0.0
2022-10-24 14:22:00-04:00,170.24,170.28,170.24,170.27,0,4,0.0
2022-10-24 14:23:00-04:00,170.26,170.28,170.26,170.26,0,4,0.0
2022-10-24 14:24:00-04:00,170.3,170.3,170.26,170.28,0,4,0.0
2022-10-24 14:25:00-04:00,170.28,170.28,170.24,170.27,0,4,0.0
2022-10-24 14:26:00-04:00,170.27,170.35,170.27,170.35,0,4,0.0
2022-10-24 14:27:00-04:00,170.37,170.39,170.37,170.39,0,4,0.0
2022-10-24 14:28:00-04:00,170.37,170.37,170.31,170.31,0,4,0.0
2022-10-24 14:29:00-04:00,170.35,170.35,170.32,170.34,0,4,0.0
2022-10-24 14:30:00-04:00,170.31,170.37,170.31,170.37,0,4,0.0
2022-10-24 14:31:00-04:00,170.39,170.44,170.39,170.44,0,4,0.0
2022-10-24 14:32:00-04:00,170.41,170.46,170.41,170.45,0,4,0.0
2022-10-24 14:33:00-04:00,170.41,170.44,170.41,170.44,0,4,0.0
2022-10-24 14:34:00-04:00,170.43,170.46,170.43,170.45,0,4,0.0
2022-10-24 14:35:00-04:00,170.43,170.43,170.42,170.42,0,4,0.0
2022-10-24 14:36:00-04:00,170.41,170.42,170.4,170.42,0,4,0.0
2022-10-24 14:37:00-04:00,170.45,170.54,170.45,170.54,0,4,0.0
2022-10-24 14:38:00-04:00,170.53,170.53,170.49,170.5,0,4,0.0
2022-10-24 14:39:00-04:00,170.53,170.68,170.53,170.68,0,4,0.0
2022-10-24 14:40:00-04:00,170.66,170.66,170.57,170.59,0,4,0.0
2022-10-24 14:41:00-04:00,170.57,170.7,170.56,170.7,0,4,0.0
2022-10-24 14:42:00-04:00,170.71,170.83,170.71,170.83,0,4,0.0
2022-10-24 14:43:00-04:00,170.91,170.91,170.85,170.85,0,4,0.0
2022-10-24 14:44:00-04:00,170.81,170.81,170.75,170.79,0,4,0.0
2022-10-24 14:45:00-04:00,170.76,170.76,170.72,170.75,0,4,0.0
2022-10-24 14:46:00-04:00,170.73,170.8,170.73,170.79,0,4,0.0
2022-10-24 14:47:00-04:00,170.79,170.81,170.78,170.81,0,4,0.0
2022-10-24 14:48:00-04:00,170.79,170.84,170.79,170.84,0,4,0.0
2022-10-24 14:49:00-04:00,170.82,170.85,170.82,170.85,0,4,0.0
2022-10-24 14:50:00-04:00,170.81,170.81,170.7,170.74,0,4,0.0
2022-10-24 14:51:00-04:00,170.76,170.76,170.74,170.74,0,4,0.0
2022-10-24 14:52:00-04:00,170.74,170.75,170.73,170.73,0,4,0.0
2022-10-24 14:53:00-04:00,170.77,170.77,170.73,170.73,0,4,0.0
2022-10-24 14:54:00-04:00,170.76,170.77,170.74,170.77,0,4,0.0
2022-10-24 14:55:00-04:00,170.74,170.77,170.74,170.74,0,4,0.0
2022-10-24 14:56:00-04:00,170.68,170.73,170.68,170.73,0,4,0.0
2022-10-24 14:57:00-04:00,170.76,170.83,170.76,170.83,0,4,0.0
2022-10-24 14:58:00-04:00,170.8,170.81,170.8,170.81,0,4,0.0
2022-10-24 14:59:00-04:00,170.81,170.84,170.77,170.84,0,4,0.0
2022-10-24 15:00:00-04:00,170.84,170.88,170.84,170.88,0,4,0.0
2022-10-24 15:01:00-04:00,170.9,170.96,170.9,170.93,0,4,0.0
2022-10-24 15:02:00-04:00,170.98,171.02,170.93,171.02,0,4,0.0
2022-10-24 15:03:00-04:00,171.03,171.04,171.02,171.04,0,4,0.0
2022-10-24 15:04:00-04:00,170.97,171.07,170.91,171.07,0,4,0.0
2022-10-24 15:05:00-04:00,171.05,171.05,171.01,171.01,0,4,0.0
2022-10-24 15:06:00-04:00,171.04,171.09,171.04,171.07,0,4,0.0
2022-10-24 15:07:00-04:00,171.07,171.12,171.07,171.08,0,4,0.0
2022-10-24 15:08:00-04:00,171.07,171.08,171.07,171.08,0,4,0.0
2022-10-24 15:09:00-04:00,171.05,171.08,171.05,171.08,0,4,0.0
2022-10-24 15:10:00-04:00,171.12,171.15,171.12,171.13,0,4,0.0
2022-10-24 15:11:00-04:00,171.13,171.16,171.13,171.14,0,4,0.0
2022-10-24 15:12:00-04:00,171.13,171.19,171.13,171.19,0,4,0.0
2022-10-24 15:13:00-04:00,171.16,171.2,171.15,171.19,0,4,0.0
2022-10-24 15:14:00-04:00,171.22,171.26,171.22,171.26,0,4,0.0
2022-10-24 15:15:00-04:00,171.26,171.32,171.26,171.32,0,4,0.0
2022-10-24 15:16:00-04:00,171.33,171.45,171.33,171.45,0,4,0.0
2022-10-24 15:17:00-04:00,171.39,171.39,171.36,171.36,0,4,0.0
2022-10-24 15:18:00-04:00,171.35,171.39,171.35,171.39,0,4,0.0
2022-10-24 15:19:00-04:00,171.41,171.43,171.41,171.43,0,4,0.0
2022-10-24 15:20:00-04:00,171.4,171.43,171.4,171.43,0,4,0.0
2022-10-24 15:21:00-04:00,171.39,171.39,171.26,171.26,0,4,0.0
2022-10-24 15:22:00-04:00,171.29,171.33,171.28,171.28,0,4,0.0
2022-10-24 15:23:00-04:00,171.24,171.26,171.24,171.24,0,4,0.0
2022-10-24 15:24:00-04:00,171.24,171.34,171.24,171.34,0,4,0.0
2022-10-24 15:25:00-04:00,171.32,171.4,171.32,171.4,0,4,0.0
2022-10-24 15:26:00-04:00,171.4,171.43,171.4,171.43,0,4,0.0
2022-10-24 15:27:00-04:00,171.46,171.47,171.41,171.41,0,4,0.0
2022-10-24 15:28:00-04:00,171.46,171.49,171.46,171.49,0,4,0.0
2022-10-24 15:29:00-04:00,171.47,171.47,171.43,171.44,0,4,0.0
2022-10-24 15:30:00-04:00,171.4,171.43,171.4,171.43,0,4,0.0
2022-10-24 15:31:00-04:00,171.46,171.46,171.43,171.44,0,4,0.0
2022-10-24 15:32:00-04:00,171.4,171.4,171.31,171.33,0,4,0.0
2022-10-24 15:33:00-04:00,171.3,171.3,171.28,171.28,0,4,0.0
2022-10-24 15:34:00-04:00,171.27,171.27,171.22,171.26,0,4,0.0
2022-10-24 15:35:00-04:00,171.27,171.27,171.23,171.24,0,4,0.0
2022-10-24 15:36:00-04:00,171.22,171.31,171.22,171.31,0,4,0.0
2022-10-24 15:37:00-04:00,171.3,171.37,171.3,171.37,0,4,0.0
2022-10-24 15:38:00-04:00,171.34,171.34,171.27,171.27,0,4,0.0
2022-10-24 15:39:00-04:00,171.29,171.29,171.27,171.28,0,4,0.0
2022-10-24 15:40:00-04:00,171.28,171.28,171.26,171.26,0,4,0.0
2022-10-24 15:41:00-04:00,171.27,171.27,171.25,171.25,0,4,0.0
2022-10-24 15:42:00-04:00,171.24,171.28,171.23,171.28,0,4,0.0
2022-10-24 15:43:00-04:00,171.26,171.26,171.2,171.25,0,4,0.0
2022-10-24 15:44:00-04:00,171.23,171.25,171.21,171.21,0,4,0.0
2022-10-24 15:45:00-04:00,171.18,171.2,171.16,171.2,0,4,0.0
2022-10-24 15:46:00-04:00,171.24,171.26,171.22,171.22,0,4,0.0
2022-10-24 15:47:00-04:00,171.19,171.19,171.15,171.16,0,4,0.0
2022-10-24 15:48:00-04:00,171.14,171.14,171.12,171.12,0,4,0.0
2022-10-24 15:49:00-04:00,171.08,171.09,171.06,171.06,0,4,0.0
2022-10-24 15:50:00-04:00,171.1,171.14,171.05,171.05,0,4,0.0
2022-10-24 15:51:00-04:00,171.04,171.04,170.95,170.95,0,4,0.0
2022-10-24 15:52:00-04:00,171.0,171.0,170.92,170.92,0,4,0.0
2022-10-24 15:53:00-04:00,170.88,170.88,170.78,170.78,0,4,0.0
2022-10-24 15:54:00-04:00,170.81,170.82,170.71,170.71,0,4,0.0
2022-10-24 15:55:00-04:00,170.81,170.81,170.77,170.78,0,4,0.0
2022-10-24 15:56:00-04:00,170.8,170.8,170.69,170.71,0,4,0.0
2022-10-24 15:57:00-04:00,170.77,170.82,170.77,170.81,0,4,0.0
2022-10-24 15:58:00-04:00,170.88,170.9,170.82,170.83,0,4,0.0
2022-10-24 15:59:00-04:00,170.86,171.01,170.86,171.01,0,4,0.0
2022-10-24 16:00:00-04:00,170.99,170.99,170.99,170.99,0,4,0.0
2022-10-24 16:01:00-04:00,170.99,170.99,170.99,170.99,0,4,0.0
2022-10-24 16:02:00-04:00,170.99,170.99,170.99,170.99,0,4,0.0
2022-10-24 16:03:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:04:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:05:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:06:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:07:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:08:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:09:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:10:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:11:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:12:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:13:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:14:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:15:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:16:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:17:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:18:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:19:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:20:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:21:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:22:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:23:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:24:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:25:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:26:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:27:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:28:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:29:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:30:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:31:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:32:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:33:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:34:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:35:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:36:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:37:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:38:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:39:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:40:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:41:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:42:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:43:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:44:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:45:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:46:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:47:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:48:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:49:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:50:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:51:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:52:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:53:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:54:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:55:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:56:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:57:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:58:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-24 16:59:00-04:00,170.98,170.98,170.98,170.98,0,4,0.0
2022-10-25 09:30:00-04:00,170.98,171.82,170.98,171.72,0,5,0.0
2022-10-25 09:31:00-04:00,171.92,172.34,171.92,172.34,0,4,0.0
2022-10-25 09:32:00-04:00,172.6,172.84,172.6,172.84,0,4,0.0
2022-10-25 09:33:00-04:00,172.83,172.83,172.74,172.82,0,4,0.0
2022-10-25 09:34:00-04:00,172.84,172.96,172.8,172.8,0,4,0.0
2022-10-25 09:35:00-04:00,172.71,172.71,172.54,172.54,0,4,0.0
2022-10-25 09:36:00-04:00,172.55,172.78,172.55,172.78,0,4,0.0
2022-10-25 09:37:00-04:00,172.82,172.84,172.72,172.75,0,4,0.0
2022-10-25 09:38:00-04:00,172.67,172.71,172.63,172.65,0,4,0.0
2022-10-25 09:39:00-04:00,172.56,172.56,172.35,172.43,0,4,0.0
2022-10-25 09:40:00-04:00,172.37,172.38,172.26,172.38,0,4,0.0
2022-10-25 09:41:00-04:00,172.48,172.55,172.47,172.47,0,4,0.0
2022-10-25 09:42:00-04:00,172.4,172.4,172.34,172.34,0,4,0.0
2022-10-25 09:43:00-04:00,172.34,172.38,172.32,172.38,0,4,0.0
2022-10-25 09:44:00-04:00,172.41,172.41,172.3,172.37,0,4,0.0
2022-10-25 09:45:00-04:00,172.61,172.78,172.61,172.78,0,4,0.0
2022-10-25 09:46:00-04:00,172.91,173.13,172.91,173.13,0,4,0.0
2022-10-25 09:47:00-04:00,173.21,173.29,173.21,173.29,0,4,0.0
2022-10-25 09:48:00-04:00,173.32,173.33,173.28,173.33,0,4,0.0
2022-10-25 09:49:00-04:00,173.44,173.58,173.44,173.58,0,4,0.0
2022-10-25 09:50:00-04:00,173.6,173.6,173.47,173.47,0,4,0.0
2022-10-25 09:51:00-04:00,173.51,173.51,173.31,173.31,0,4,0.0
2022-10-25 09:52:00-04:00,173.42,173.54,173.42,173.54,0,4,0.0
2022-10-25 09:53:00-04:00,173.61,173.61,173.52,173.52,0,4,0.0
2022-10-25 09:54:00-04:00,173.52,173.6,173.5,173.6,0,4,0.0
2022-10-25 09:55:00-04:00,173.79,173.8,173.75,173.77,0,4,0.0
2022-10-25 09:56:00-04:00,173.81,173.82,173.59,173.59,0,4,0.0
2022-10-25 09:57:00-04:00,173.55,173.55,173.47,173.47,0,4,0.0
2022-10-25 09:58:00-04:00,173.44,173.53,173.44,173.48,0,4,0.0
2022-10-25 09:59:00-04:00,173.51,173.51,173.34,173.48,0,4,0.0
2022-10-25 10:00:00-04:00,173.47,173.47,173.35,173.38,0,4,0.0
2022-10-25 10:01:00-04:00,173.4,173.47,173.4,173.47,0,4,0.0
2022-10-25 10:02:00-04:00,173.44,173.77,173.44,173.64,0,4,0.0
2022-10-25 10:03:00-04:00,173.64,173.7,173.64,173.7,0,4,0.0
2022-10-25 10:04:00-04:00,173.88,173.88,173.8,173.8,0,4,0.0
2022-10-25 10:05:00-04:00,173.74,173.74,173.57,173.59,0,4,0.0
2022-10-25 10:06:00-04:00,173.54,173.56,173.54,173.56,0,4,0.0
2022-10-25 10:07:00-04:00,173.59,173.64,173.59,173.6,0,4,0.0
2022-10-25 10:08:00-04:00,173.58,173.7,173.58,173.7,0,4,0.0
2022-10-25 10:09:00-04:00,173.69,173.75,173.69,173.75,0,4,0.0
2022-10-25 10:10:00-04:00,173.84,173.87,173.79,173.87,0,4,0.0
2022-10-25 10:11:00-04:00,173.74,173.78,173.54,173.54,0,4,0.0
2022-10-25 10:12:00-04:00,173.57,173.67,173.57,173.67,0,4,0.0
2022-10-25 10:13:00-04:00,173.68,173.68,173.62,173.62,0,4,0.0
2022-10-25 10:14:00-04:00,173.71,173.79,173.71,173.79,0,4,0.0
2022-10-25 10:15:00-04:00,173.81,173.97,173.8,173.97,0,4,0.0
2022-10-25 10:16:00-04:00,173.83,173.88,173.83,173.88,0,4,0.0
2022-10-25 10:17:00-04:00,173.91,173.91,173.81,173.81,0,4,0.0
2022-10-25 10:18:00-04:00,173.81,173.81,173.66,173.66,0,4,0.0
2022-10-25 10:19:00-04:00,173.65,173.65,173.57,173.63,0,4,0.0
2022-10-25 10:20:00-04:00,173.69,173.75,173.69,173.75,0,4,0.0
2022-10-25 10:21:00-04:00,173.71,173.71,173.56,173.56,0,4,0.0
2022-10-25 10:22:00-04:00,173.44,173.56,173.4,173.4,0,4,0.0
2022-10-25 10:23:00-04:00,173.46,173.54,173.46,173.5,0,4,0.0
2022-10-25 10:24:00-04:00,173.47,173.55,173.47,173.55,0,4,0.0
2022-10-25 10:25:00-04:00,173.53,173.66,173.53,173.64,0,4,0.0
2022-10-25 10:26:00-04:00,173.6,173.63,173.54,173.63,0,4,0.0
2022-10-25 10:27:00-04:00,173.61,173.72,173.61,173.65,0,4,0.0
2022-10-25 10:28:00-04:00,173.66,173.71,173.66,173.67,0,4,0.0
2022-10-25 10:29:00-04:00,173.56,173.64,173.56,173.64,0,4,0.0
2022-10-25 10:30:00-04:00,173.65,173.65,173.44,173.52,0,4,0.0
2022-10-25 10:31:00-04:00,173.52,173.52,173.4,173.4,0,4,0.0
2022-10-25 10:32:00-04:00,173.42,173.44,173.37,173.44,0,4,0.0
2022-10-25 10:33:00-04:00,173.39,173.45,173.36,173.45,0,4,0.0
2022-10-25 10:34:00-04:00,173.48,173.48,173.47,173.47,0,4,0.0
2022-10-25 10:35:00-04:00,173.36,173.37,173.33,173.37,0,4,0.0
2022-10-25 10:36:00-04:00,173.31,173.33,173.29,173.29,0,4,0.0
2022-10-25 10:37:00-04:00,173.22,173.22,173.11,173.11,0,4,0.0
2022-10-25 10:38:00-04:00,173.21,173.21,173.14,173.17,0,4,0.0
2022-10-25 10:39:00-04:00,173.22,173.22,173.12,173.12,0,4,0.0
2022-10-25 10:40:00-04:00,173.07,173.11,173.07,173.11,0,4,0.0
2022-10-25 10:41:00-04:00,173.02,173.15,173.02,173.15,0,4,0.0
2022-10-25 10:42:00-04:00,172.99,173.01,172.98,173.01,0,4,0.0
2022-10-25 10:43:00-04:00,173.03,173.04,173.01,173.01,0,4,0.0
2022-10-25 10:44:00-04:00,173.02,173.02,172.99,173.02,0,4,0.0
2022-10-25 10:45:00-04:00,173.09,173.16,173.09,173.16,0,4,0.0
2022-10-25 10:46:00-04:00,173.18,173.18,173.07,173.12,0,4,0.0
2022-10-25 10:47:00-04:00,173.05,173.13,173.05,173.13,0,4,0.0
2022-10-25 10:48:00-04:00,173.2,173.23,173.2,173.23,0,4,0.0
2022-10-25 10:49:00-04:00,173.18,173.23,173.18,173.21,0,4,0.0
2022-10-25 10:50:00-04:00,173.23,173.27,173.23,173.27,0,4,0.0
2022-10-25 10:51:00-04:00,173.18,173.24,173.17,173.18,0,4,0.0
2022-10-25 10:52:00-04:00,173.23,173.37,173.23,173.31,0,4,0.0
2022-10-25 10:53:00-04:00,173.29,173.29,173.24,173.28,0,4,0.0
2022-10-25 10:54:00-04:00,173.3,173.35,173.3,173.32,0,4,0.0
2022-10-25 10:55:00-04:00,173.34,173.41,173.34,173.37,0,4,0.0
2022-10-25 10:56:00-04:00,173.4,173.47,173.4,173.44,0,4,0.0
2022-10-25 10:57:00-04:00,173.35,173.35,173.3,173.3,0,4,0.0
2022-10-25 10:58:00-04:00,173.25,173.26,173.19,173.25,0,4,0.0
2022-10-25 10:59:00-04:00,173.25,173.25,173.23,173.24,0,4,0.0
2022-10-25 11:00:00-04:00,173.23,173.25,173.19,173.22,0,4,0.0
2022-10-25 11:01:00-04:00,173.21,173.32,173.21,173.32,0,4,0.0
2022-10-25 11:02:00-04:00,173.34,173.39,173.34,173.39,0,4,0.0
2022-10-25 11:03:00-04:00,173.33,173.61,173.33,173.61,0,4,0.0
2022-10-25 11:04:00-04:00,173.61,173.64,173.59,173.6,0,4,0.0
2022-10-25 11:05:00-04:00,173.59,173.59,173.51,173.51,0,4,0.0
2022-10-25 11:06:00-04:00,173.56,173.56,173.52,173.52,0,4,0.0
2022-10-25 11:07:00-04:00,173.57,173.58,173.57,173.57,0,4,0.0
2022-10-25 11:08:00-04:00,173.54,173.61,173.52,173.61,0,4,0.0
2022-10-25 11:09:00-04:00,173.66,173.72,173.66,173.69,0,4,0.0
2022-10-25 11:10:00-04:00,173.7,173.71,173.69,173.69,0,4,0.0
2022-10-25 11:11:00-04:00,173.64,173.64,173.49,173.57,0,4,0.0
2022-10-25 11:12:00-04:00,173.58,173.58,173.54,173.55,0,4,0.0
2022-10-25 11:13:00-04:00,173.55,173.55,173.53,173.54,0,4,0.0
2022-10-25 11:14:00-04:00,173.55,173.59,173.55,173.58,0,4,0.0
2022-10-25 11:15:00-04:00,173.61,173.75,173.61,173.71,0,4,0.0
2022-10-25 11:16:00-04:00,173.7,173.78,173.7,173.78,0,4,0.0
2022-10-25 11:17:00-04:00,173.79,173.79,173.77,173.78,0,4,0.0
2022-10-25 11:18:00-04:00,173.78,173.78,173.72,173.74,0,4,0.0
2022-10-25 11:19:00-04:00,173.77,173.85,173.77,173.85,0,4,0.0
2022-10-25 11:20:00-04:00,173.89,173.89,173.79,173.79,0,4,0.0
2022-10-25 11:21:00-04:00,173.74,173.83,173.74,173.83,0,4,0.0
2022-10-25 11:22:00-04:00,173.89,173.91,173.82,173.82,0,4,0.0
2022-10-25 11:23:00-04:00,173.85,173.85,173.83,173.83,0,4,0.0
2022-10-25 11:24:00-04:00,173.83,173.94,173.83,173.94,0,4,0.0
2022-10-25 11:25:00-04:00,173.89,173.89,173.77,173.77,0,4,0.0
2022-10-25 11:26:00-04:00,173.85,173.87,173.85,173.87,0,4,0.0
2022-10-25 11:27:00-04:00,173.86,173.9,173.84,173.9,0,4,0.0
2022-10-25 11:28:00-04:00,173.93,173.96,173.93,173.95,0,4,0.0
2022-10-25 11:29:00-04:00,173.98,173.98,173.91,173.91,0,4,0.0
2022-10-25 11:30:00-04:00,173.91,173.95,173.91,173.94,0,4,0.0
2022-10-25 11:31:00-04:00,173.93,173.93,173.9,173.9,0,4,0.0
2022-10-25 11:32:00-04:00,173.94,173.94,173.77,173.77,0,4,0.0
2022-10-25 11:33:00-04:00,173.85,173.92,173.85,173.91,0,4,0.0
2022-10-25 11:34:00-04:00,173.91,173.91,173.86,173.86,0,4,0.0
2022-10-25 11:35:00-04:00,173.83,173.87,173.83,173.83,0,4,0.0
2022-10-25 11:36:00-04:00,173.87,173.93,173.87,173.93,0,4,0.0
2022-10-25 11:37:00-04:00,173.89,173.93,173.89,173.93,0,4,0.0
2022-10-25 11:38:00-04:00,173.9,173.98,173.9,173.98,0,4,0.0
2022-10-25 11:39:00-04:00,174.04,174.08,174.04,174.07,0,4,0.0
2022-10-25 11:40:00-04:00,174.0,174.0,173.99,173.99,0,4,0.0
2022-10-25 11:41:00-04:00,173.93,173.93,173.86,173.87,0,4,0.0
2022-10-25 11:42:00-04:00,173.89,173.94,173.89,173.94,0,4,0.0
2022-10-25 11:43:00-04:00,173.96,174.07,173.96,174.07,0,4,0.0
2022-10-25 11:44:00-04:00,174.14,174.15,174.08,174.15,0,4,0.0
2022-10-25 11:45:00-04:00,174.09,174.09,174.05,174.05,0,4,0.0
2022-10-25 11:46:00-04:00,174.05,174.08,174.03,174.03,0,4,0.0
2022-10-25 11:47:00-04:00,174.06,174.08,174.06,174.07,0,4,0.0
2022-10-25 11:48:00-04:00,174.06,174.12,174.06,174.12,0,4,0.0
2022-10-25 11:49:00-04:00,174.11,174.11,174.1,174.11,0,4,0.0
2022-10-25 11:50:00-04:00,174.12,174.13,174.11,174.11,0,4,0.0
2022-10-25 11:51:00-04:00,174.09,174.12,174.09,174.12,0,4,0.0
2022-10-25 11:52:00-04:00,174.13,174.13,174.12,174.13,0,4,0.0
2022-10-25 11:53:00-04:00,174.16,174.18,174.15,174.18,0,4,0.0
2022-10-25 11:54:00-04:00,174.17,174.17,174.15,174.15,0,4,0.0
2022-10-25 11:55:00-04:00,174.15,174.17,174.15,174.16,0,4,0.0
2022-10-25 11:56:00-04:00,174.16,174.18,174.16,174.16,0,4,0.0
2022-10-25 11:57:00-04:00,174.1,174.1,174.02,174.02,0,4,0.0
2022-10-25 11:58:00-04:00,174.05,174.05,174.0,174.01,0,4,0.0
2022-10-25 11:59:00-04:00,174.0,174.02,173.99,174.02,0,4,0.0
2022-10-25 12:00:00-04:00,174.0,174.0,173.98,174.0,0,4,0.0
2022-10-25 12:01:00-04:00,174.01,174.05,173.97,174.05,0,4,0.0
2022-10-25 12:02:00-04:00,174.04,174.08,174.04,174.06,0,4,0.0
2022-10-25 12:03:00-04:00,174.04,174.07,174.04,174.06,0,4,0.0
2022-10-25 12:04:00-04:00,174.04,174.04,173.92,173.92,0,4,0.0
2022-10-25 12:05:00-04:00,173.95,173.95,173.85,173.85,0,4,0.0
2022-10-25 12:06:00-04:00,173.89,173.96,173.87,173.96,0,4,0.0
2022-10-25 12:07:00-04:00,174.0,174.02,174.0,174.02,0,4,0.0
2022-10-25 12:08:00-04:00,174.08,174.12,174.08,174.12,0,4,0.0
2022-10-25 12:09:00-04:00,174.04,174.04,174.02,174.04,0,4,0.0
2022-10-25 12:10:00-04:00,174.03,174.03,173.98,173.98,0,4,0.0
2022-10-25 12:11:00-04:00,173.98,174.02,173.98,174.02,0,4,0.0
2022-10-25 12:12:00-04:00,174.05,174.05,174.02,174.02,0,4,0.0
2022-10-25 12:13:00-04:00,174.07,174.07,174.06,174.07,0,4,0.0
2022-10-25 12:14:00-04:00,174.1,174.15,174.1,174.15,0,4,0.0
2022-10-25 12:15:00-04:00,174.14,174.14,174.12,174.12,0,4,0.0
2022-10-25 12:16:00-04:00,174.13,174.14,174.11,174.14,0,4,0.0
2022-10-25 12:17:00-04:00,174.13,174.16,174.13,174.16,0,4,0.0
2022-10-25 12:18:00-04:00,174.16,174.17,174.15,174.15,0,4,0.0
2022-10-25 12:19:00-04:00,174.14,174.24,174.14,174.24,0,4,0.0
2022-10-25 12:20:00-04:00,174.22,174.23,174.2,174.23,0,4,0.0
2022-10-25 12:21:00-04:00,174.21,174.21,174.2,174.2,0,4,0.0
2022-10-25 12:22:00-04:00,174.19,174.19,174.08,174.08,0,4,0.0
2022-10-25 12:23:00-04:00,174.12,174.12,174.08,174.08,0,4,0.0
