,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index
,open,high,low,close,volume,num_trds,value
2022-09-02 11:50:00-04:00,476.51,476.63,476.51,476.63,0,4,0.0
2022-09-02 11:51:00-04:00,476.63,476.66,476.63,476.66,0,4,0.0
2022-09-02 11:52:00-04:00,476.68,476.76,476.68,476.73,0,4,0.0
2022-09-02 11:53:00-04:00,476.74,476.76,476.74,476.76,0,4,0.0
2022-09-02 11:54:00-04:00,476.76,476.88,476.75,476.88,0,4,0.0
2022-09-02 11:55:00-04:00,476.88,476.99,476.88,476.99,0,4,0.0
2022-09-02 11:56:00-04:00,477.0,477.14,477.0,477.14,0,4,0.0
2022-09-02 11:57:00-04:00,477.13,477.14,477.1,477.1,0,4,0.0
2022-09-02 11:58:00-04:00,477.06,477.06,477.02,477.06,0,4,0.0
2022-09-02 11:59:00-04:00,477.04,477.08,477.04,477.08,0,4,0.0
2022-09-02 12:00:00-04:00,477.11,477.12,477.1,477.12,0,4,0.0
2022-09-02 12:01:00-04:00,477.21,477.27,477.2,477.27,0,4,0.0
2022-09-02 12:02:00-04:00,477.18,477.18,476.93,476.97,0,4,0.0
2022-09-02 12:03:00-04:00,476.95,477.06,476.94,477.06,0,4,0.0
2022-09-02 12:04:00-04:00,477.08,477.08,477.01,477.04,0,4,0.0
2022-09-02 12:05:00-04:00,477.06,477.07,477.04,477.07,0,4,0.0
2022-09-02 12:06:00-04:00,477.16,477.21,477.16,477.21,0,4,0.0
2022-09-02 12:07:00-04:00,477.17,477.18,477.1,477.1,0,4,0.0
2022-09-02 12:08:00-04:00,477.04,477.04,477.0,477.03,0,4,0.0
2022-09-02 12:09:00-04:00,477.04,477.04,477.0,477.01,0,4,0.0
2022-09-02 12:10:00-04:00,476.99,476.99,476.91,476.91,0,4,0.0
2022-09-02 12:11:00-04:00,476.9,476.9,476.73,476.73,0,4,0.0
